0x0000: ACCESSORIES_CONNECTED_BITMASK
0x093D: STATS_ST_COMPRESSOR_AVERAGE_HZ_HEATING
0x093E: STATS_ST_COMPRESSOR_DHW
0x0942: STATS_ST_COMPRESSOR_DHW_2
0x0946: STATS_ST_COMPRESSOR_HEATING
0x094A: STATS_ST_COMPRESSOR_HEATING_2
0x094E: STATS_ST_COMPRESSOR_HZ_DHW
0x0952: STATS_ST_COMPRESSOR_HZ_HEATING
0x0956: STATS_ST_COMPRESSOR_HZ_POOL
0x095A: STATS_ST_COMPRESSOR_POOL
0x095E: STATS_ST_COMPRESSOR_POOL_2
0x0962: STATS_ST_COMPRESSOR_RESET
0x0963: STATS_ST_COMPRESSOR_START_DHW
0x0967: STATS_ST_COMPRESSOR_START_DHW_2
0x096B: STATS_ST_COMPRESSOR_START_HEATING
0x096F: STATS_ST_COMPRESSOR_START_HEATING_2
0x0973: STATS_ST_COMPRESSOR_START_POOL
0x0977: STATS_ST_COMPRESSOR_START_POOL_2
0x097B: STATS_ST_COMPRESSOR_START_RESET
0x097C: STATS_ST_CONTACTOR_1
0x0980: STATS_ST_CONTACTOR_2
0x0984: STATS_ST_CONTACTOR_RESET
0x0985: STATS_ST_ELECTR_ADD_DHW
0x0989: STATS_ST_ELECTR_ADD_HEATING
0x098D: STATS_ST_ELECTR_ADD_POOL
0x0991: STATS_ST_ELECTR_ADD_RESET
0x0992: STATS_ST_OP_DHW
0x0996: STATS_ST_OP_HEATING
0x099A: STATS_ST_OP_RESET
0x099B: STATS_ST_RESET
0x099C: SUMMARY_ALARM_MODE
0x099D: TEMP
0x09A1: TILLSKOTT_DRIFTTILLSTAND
0x09A2: TILLSKOTT_RAMP_TID
0x09A3: TILLSKOTT_UTSIGNAL_UT
0x09A5: UI_BRAND
0x09A6: USER_CONFIRMATION
0x09A7: USER_CONFIRMATION_OBJECT
0x09A8: VS_DIREKTSTART_GRANS
0x09A9: VS_DIREKTSTOPP_GRANS
0x09AA: XDHW_ABLE
0x09AB: XDHW_COMPRESSOR_REQUEST
0x09AC: XDHW_COMPRESSOR_REQUEST_2
0x09AD: XDHW_REQUEST
0x09AE: XDHW_STOP_TEMP
0x09B0: XDHW_TIME
0x09B1: XDHW_WEEKPROGRAM_DAY
0x09B2: XDHW_WEEKPROGRAM_DURATION_TIME
0x09B3: XDHW_WEEKPROGRAM_FAILED
0x09B4: XDHW_WEEKPROGRAM_HAS_FINISHED
0x09B5: XDHW_WEEKPROGRAM_HOUR
0x09B6: XDHW_WEEKPROGRAM_MAX_TIME
0x09B7: XDHW_WEEKPROGRAM_REQUEST
0x09B8: XDHW_WEEKPROGRAM_SAVED_DAY
0x09B9: XDHW_WEEKPROGRAM_STOP_TEMP
0x09BB: XDHW_WEEKPROGRAM_WEEK
0x09BC: XDHW_WEEKPROGRAM_WARM_KEEPING_TIMER
0x09BD: VV_MAX_TIMER
0x09BE: XDHW_TIMER
0x09BF: VV_RAD_TIMER
0x09C0: RAD_MAX_TIMER
0x09C1: RAD_BEHOV_BLOCKERING_TIMER
0x09C2: DEGREE_MINUTE_SAMPLE_TIMER
0x09C3: HEATING_SEASON_START_DELAY_TIMER
0x09C4: FREEZEGUARD_DELAY_TIMER
0x09C5: TILLSKOTT_RAMP_TIMER
0x09C6: COMPRESSOR_STARTUP_TIMER
0x09C7: COMPRESSOR_START_TIMER
0x09C8: COMPRESSOR_START_DELAY_TIMER
0x09C9: EXERCISE_TIMER
0x09CA: ADDITIONAL_TEMP_LIMIT_TIMER
0x09CB: PUMP_G1_OPTIMIZED_TIMER
0x09CC: PUMP_G2_TEMP_BLOCK_TIMER
0x09CD: PUMP_G2_TEMP_BLOCK_TIMER_2
0x09CE: HEATING_SEASON_STOP_DELAY_TIMER
0x09CF: ALARM_MODE_DELAY_TIMER
0x09D0: LARMSUMMER_DELAY_TIMER
0x09D1: LARMSUMMER_INTERVAL_TIMER
0x09D2: SCREENSAVER_TIMER
0x09D3: QUICKMENU_TIMER
0x09D4: COOLING_FAN_STOP_DELAY_TIMER
0x09D5: TILLSKOTT_START_TIMER
0x09D6: LP_LARM_DELAY_TIMER
0x09D7: LP_2_LARM_DELAY_TIMER
0x09D8: DEFROST_MAX_TIMER
0x09D9: DEFROST_MAX_TIMER_2
0x09DA: DEFROST_MIN_BREAK_TIMER
0x09DB: DEFROST_MIN_BREAK_TIMER_2
0x09DC: DEFROST_BLOCK_TIMER
0x09DD: DEFROST_BLOCK_TIMER_2
0x09DE: DEFROST_FAN_TIMER
0x09DF: DEFROST_FAN_TIMER_2
0x09E0: DEFROST_DELTA_TIMER
0x09E1: DEFROST_DELTA_TIMER_2
0x09E2: HEATING_CABLE_TIMER
0x09E3: HEATING_CABLE_TIMER_2
0x09E4: ADDITIONAL_BLOCK_HIGH_T2_TIMER
0x09E5: NEUTRALZONE_LIMITATION_TIMER
0x09E6: ADDITIONAL_EXTERNAL_HEAT_VALVE_DELAY_TIMER
0x09E7: T8_T9_DELAY_TIMER
0x09E8: T8_T9_2_DELAY_TIMER
0x09E9: T8_T9_DELAY_AFTER_SWITCH_TIMER
0x09EA: T8_T9_2_DELAY_AFTER_SWITCH_TIMER
0x09EB: T10_T11_DELAY_TIMER
0x09EC: T10_T11_2_DELAY_TIMER
0x09ED: T10_T11_DELAY_AFTER_SWITCH_TIMER
0x09EE: T10_T11_2_DELAY_AFTER_SWITCH_TIMER
0x09EF: ADDITIONAL_LIMITATION_DEFROST_DELAY_TIMER
0x09F0: POOL_ADDITIONALHEAT_DELAY_TIMER
0x09F1: TIMER_HEATING_START_DELAY_AT_CASCADE
0x09F2: TIMER_HEATING_STOP_DELAY_AT_CASCADE
0x09F3: SCREED_DRYING_TIMER
0x09F4: COMPRESSOR_START_TIMER_2
0x09F5: COMPRESSOR_START_DELAY_TIMER_2
0x09F6: ENVELOPE_BLOCK_AFTER_VV_TIMER
0x09F7: ENVELOPE_BLOCK_AFTER_HG_TIMER
0x09F8: ENVELOPE_2_BLOCK_AFTER_VV_TIMER
0x09F9: ENVELOPE_2_BLOCK_AFTER_HG_TIMER
0x09FA: ENVELOPE_BLOCK_OUTDOOR_ACKNOWLEDGE_TIMER
0x09FB: ENVELOPE_2_BLOCK_AFTER_GT2_LOW_TIMER
0x09FC: PARTY_MODE_TIMER
0x09FD: D_VALVE_STARTUP_TIMER
0x09FE: POOL_START_DELAY_TIMER
0x09FF: ADDITIONAL_SYNCH_VALVE_TIMER
0x0A00: DHW_PROTECTIVE_ANODE_ALERT_DELAY_TIMER
0x0A01: TIMER_DEFROST_DELAY_COMPRESSOR_START
0x0A02: TIMER_DEFROST_DELAY_4_WAY_VALVE_SWITCH
0x0A03: TIMER_DEFROST_DELAY_COMPRESSOR_2_START
0x0A04: TIMER_DEFROST_DELAY_4_WAY_VALVE_2_SWITCH
0x0A05: TIMER_SOLAR_PIPE_DELAY
0x0A06: TIMER_SOLAR_PIPE_EXERCISE
0x0A07: TIMER_SOLAR_T1_HIGH
0x0A08: TIMER_SOLAR_T1_LOW
0x0A09: LP_STOP_MAX_TIMER
0x0A0A: HP_STOP_MAX_TIMER
0x0A0B: LP_STOP_MAX_TIMER_2
0x0A0C: HP_STOP_MAX_TIMER_2
0x0A0D: TIMER_G2_AFTER_XDHW
0x0A0E: TIMER_SOLAR_T1_DELAY_BEFORE_SHORT_CIRCUIT
0x0A0F: TIMER_SOLAR_T1_CONTROLLED_RISE
0x0A10: TIMER_CIRCULATION_G2_ADJUST_TIMER
0x0A11: TIMER_DHW_E21_COMPRESSOR_TEMPORARY_STOP_DELAY
0x0A12: TIMER_DHW_E22_COMPRESSOR_TEMPORARY_STOP_DELAY
0x0A13: TIMER_ACCESS_LEVEL
0x0A14: TIMER_CIRCULATION_E21_G2_TEMPORARY_STOP
0x0A15: TIMER_CIRCULATION_E22_G2_TEMPORARY_STOP
0x0A16: TIMER_COMMUNICATION_BAD_CANBUS_REBOOT_DELAY
0x0A17: TIMER_CIRCULATION_E21_G2_MEAN_VALUE_SAMPLE_TIME
0x0A18: TIMER_CIRCULATION_E22_G2_MEAN_VALUE_SAMPLE_TIME
0x0A19: TIMER_CIRCULATION_E21_G2_INIT
0x0A1A: TIMER_CIRCULATION_E22_G2_INIT
0x0A1B: TIMER_MV_E12_FREEZEGUARD
0x0A1C: TIMER_MV_E12_CALIBRATE_PID
0x0A1D: TIMER_MV_E12_PID_SV41
0x0A1E: TIMER_MV_E12_M_VALVE_DEFROST
0x0A1F: TIMER_MV_E12_INIT_SV41
0x0A20: TIMER_MV_E21_M_VALVE_DEFROST
0x0A21: TIMER_MV_E12_M_VALVE_LIMITATION
0x0A22: TIMER_MV_E12_M_VALVE_PULS_PAUS
0x0A23: TIMER_MV_E12_STARTUP_DELAY
0x0A24: TIMER_MV_E12_HEATING_SEASON_STOP_DELAY
0x0A25: TIMER_MV_E12_HEATING_SEASON_START_DELAY
0x0A26: TIMER_MV_E12_ATTENUATION
0x0A27: TIMER_MV_E12_DEFROST
0x0A28: TIMER_DEFROST_MAX_RUNNING_TIME_BETWEEN_DEFROSTS_2
0x0A29: TIMER_DEFROST_MAX_RUNNING_TIME_BETWEEN_DEFROSTS
0x0A2A: TIMER_DHW_E21_T3_START_TEMP_ADJ
0x0A2B: TIMER_DHW_E22_T3_START_TEMP_ADJ
0x0A2C: TIMER_SYSTEM_INIT
0x0A2D: TIMER_COMPRESSOR_START_DELAY_AT_CASCADE
